,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Term_Deposit,Customer_ID,Savings_Account,Credit_Card,Debit_Card
24492,no,yes,no,cellular,nov,mon,277,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,67500,0,0,1
24493,no,yes,no,cellular,nov,mon,155,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,23728,0,1,0
24494,no,yes,no,cellular,nov,mon,183,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,27909,1,0,0
24495,no,yes,no,cellular,nov,mon,554,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,10700,0,1,1
24496,no,no,no,cellular,nov,mon,218,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,18006,1,0,1
24497,unknown,yes,no,cellular,nov,mon,218,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,76344,1,1,0
24498,no,yes,no,cellular,nov,mon,51,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,27540,0,0,1
24499,no,yes,yes,cellular,nov,mon,182,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,29278,0,0,0
24500,unknown,no,no,cellular,nov,mon,96,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,65616,1,0,1
24501,unknown,yes,no,cellular,nov,mon,472,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,31453,0,0,1
24502,no,no,no,cellular,nov,mon,540,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,13232,1,1,1
24503,no,yes,yes,cellular,nov,mon,323,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,83446,1,1,1
24504,no,yes,no,cellular,nov,mon,187,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,82960,0,0,0
24505,unknown,no,no,cellular,nov,mon,76,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,57877,1,0,0
24506,no,yes,no,cellular,nov,mon,139,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,89172,0,0,1
24507,no,yes,no,cellular,nov,mon,581,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,90415,1,1,1
24508,no,yes,no,cellular,nov,mon,268,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,80776,1,1,1
24509,no,yes,no,cellular,nov,mon,37,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,67961,1,0,0
24510,no,no,no,cellular,nov,mon,53,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,44604,1,1,1
24511,no,no,no,cellular,nov,mon,396,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,29890,0,0,1
24512,no,yes,no,cellular,nov,mon,131,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,16953,1,0,0
24513,no,no,no,cellular,nov,mon,369,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,94611,0,1,1
24514,no,no,no,cellular,nov,mon,161,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,41530,0,1,1
24515,no,yes,yes,cellular,nov,mon,111,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,24500,1,0,1
24516,no,yes,no,cellular,nov,mon,78,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,23265,0,0,0
24517,no,no,no,cellular,nov,mon,184,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,60217,0,1,0
24518,no,no,no,cellular,nov,mon,136,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,16448,1,0,0
24519,no,no,no,cellular,nov,mon,44,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,85784,0,1,0
24520,no,no,no,telephone,nov,mon,48,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,82490,0,0,1
24521,no,yes,no,cellular,nov,mon,128,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,64936,0,1,0
24522,no,no,no,cellular,nov,mon,146,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,45786,0,1,0
24523,no,yes,no,cellular,nov,mon,127,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,25539,1,0,0
24524,no,no,yes,cellular,nov,mon,256,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,37964,0,1,0
24525,unknown,yes,no,cellular,nov,mon,74,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,25032,0,0,0
24526,unknown,no,no,cellular,nov,mon,190,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,73060,1,0,0
24527,unknown,yes,no,cellular,nov,mon,57,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,27262,0,0,0
24528,no,yes,no,cellular,nov,mon,58,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,46223,1,0,0
24529,no,yes,no,cellular,nov,mon,223,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,17954,1,1,1
24530,no,unknown,unknown,cellular,nov,mon,254,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,19413,0,0,1
24531,unknown,yes,no,cellular,nov,mon,50,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,44800,1,0,1
24532,no,yes,no,cellular,nov,mon,115,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,86689,0,1,0
24533,no,no,yes,cellular,nov,mon,143,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,46117,1,1,0
24534,unknown,yes,no,cellular,nov,mon,734,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,96973,1,1,0
24535,no,yes,no,cellular,nov,mon,62,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,57090,0,0,1
24536,no,yes,no,cellular,nov,mon,171,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,50441,1,0,1
24537,unknown,no,no,cellular,nov,mon,159,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,76357,0,1,1
24538,no,yes,yes,cellular,nov,mon,56,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,54075,0,0,0
24539,no,no,no,cellular,nov,mon,113,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,40699,0,0,0
24540,no,yes,no,telephone,nov,mon,69,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,90097,1,1,0
24541,unknown,no,no,cellular,nov,mon,158,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,89735,0,1,0
24542,no,yes,yes,cellular,nov,mon,60,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,84060,1,0,1
24543,no,yes,no,cellular,nov,mon,578,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,66348,0,0,0
24544,no,yes,no,cellular,nov,mon,355,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,48410,1,0,1
24545,no,yes,no,cellular,nov,mon,332,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,71781,0,0,0
24546,no,no,no,cellular,nov,mon,113,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,68360,0,0,1
24547,unknown,yes,no,cellular,nov,mon,147,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,31322,1,1,1
24548,no,yes,no,cellular,nov,mon,52,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,67490,1,0,1
24549,no,no,no,telephone,nov,mon,106,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,26380,1,0,1
24550,no,yes,yes,cellular,nov,mon,789,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,48710,1,1,1
24551,unknown,no,no,cellular,nov,mon,73,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,33676,1,1,1
24552,no,yes,yes,cellular,nov,mon,66,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,61778,1,1,0
24553,no,yes,no,cellular,nov,mon,116,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,16863,0,1,1
24554,no,yes,yes,cellular,nov,mon,501,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,24819,1,1,0
24555,no,yes,no,cellular,nov,mon,179,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,58252,0,1,1
24556,no,yes,no,cellular,nov,mon,40,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,28811,0,1,1
24557,unknown,yes,yes,cellular,nov,mon,99,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,79972,1,1,1
24558,unknown,yes,yes,cellular,nov,mon,180,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,91406,0,0,1
24559,no,no,no,cellular,nov,mon,310,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,93673,0,1,0
24560,no,no,no,cellular,nov,mon,148,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,58295,0,1,0
24561,no,yes,no,cellular,nov,mon,88,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,84522,0,1,1
24562,no,yes,no,cellular,nov,mon,158,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,20844,0,0,1
24563,no,yes,no,cellular,nov,mon,65,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,55320,1,0,0
24564,no,yes,no,cellular,nov,mon,199,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,12978,0,1,1
24565,no,yes,no,cellular,nov,mon,48,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,66240,1,1,1
24566,no,yes,no,cellular,nov,mon,711,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,84255,1,1,1
24567,unknown,no,no,cellular,nov,mon,48,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,38775,1,0,1
24568,no,no,no,cellular,nov,mon,747,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,22689,1,1,1
24569,no,yes,no,cellular,nov,mon,690,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,93419,1,1,1
24570,no,yes,no,cellular,nov,mon,48,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,92109,0,0,0
24571,no,no,yes,cellular,nov,mon,159,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,53654,0,0,0
24572,no,yes,no,cellular,nov,mon,563,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,80781,0,0,1
24573,unknown,yes,no,cellular,nov,mon,431,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,30401,0,1,1
24574,no,no,no,cellular,nov,mon,90,4,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,78715,1,0,1
24575,no,yes,no,cellular,nov,mon,109,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,17348,1,0,0
24576,no,no,no,cellular,nov,mon,295,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,82063,1,0,1
24577,no,yes,no,cellular,nov,mon,196,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,25489,1,1,0
24578,unknown,no,yes,cellular,nov,mon,836,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,93030,1,0,0
24579,unknown,no,no,cellular,nov,mon,94,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,92905,0,1,1
24580,no,yes,no,cellular,nov,mon,171,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,89886,1,0,0
24581,no,yes,no,cellular,nov,mon,590,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,30592,1,0,1
24582,no,yes,no,cellular,nov,mon,136,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,34727,0,0,1
24583,unknown,yes,no,cellular,nov,mon,788,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,56394,1,0,1
24584,no,yes,no,cellular,nov,mon,569,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,47213,0,1,0
24585,no,yes,no,cellular,nov,mon,70,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,22271,0,1,1
24586,no,yes,no,telephone,nov,mon,124,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,34073,1,1,1
24587,no,yes,no,cellular,nov,mon,555,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,57798,1,0,0
24588,no,yes,no,cellular,nov,mon,231,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,42676,1,1,0
24589,no,no,no,cellular,nov,mon,226,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,27359,0,0,1
24590,no,yes,yes,cellular,nov,mon,173,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,13249,1,1,0
24591,no,yes,no,cellular,nov,mon,333,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,65915,1,1,0
24592,no,yes,no,cellular,nov,mon,131,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,58664,1,0,0
24593,no,no,no,cellular,nov,mon,92,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,85743,0,0,0
24594,no,yes,yes,cellular,nov,mon,118,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,12144,0,1,0
24595,no,no,no,cellular,nov,mon,224,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,83668,0,0,0
24596,no,yes,no,cellular,nov,mon,283,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,84539,1,1,1
24597,no,yes,no,cellular,nov,mon,326,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,21341,1,0,0
24598,unknown,unknown,unknown,cellular,nov,mon,421,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,61466,0,0,0
24599,unknown,yes,no,cellular,nov,mon,130,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,90988,0,0,0
24600,no,unknown,unknown,cellular,nov,mon,295,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,63965,1,0,1
24601,no,yes,no,cellular,nov,mon,113,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,69115,0,1,0
24602,no,yes,no,cellular,nov,mon,101,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,84579,0,1,0
24603,unknown,yes,no,cellular,nov,mon,79,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,91799,0,0,1
24604,no,yes,no,telephone,nov,mon,60,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,59249,0,0,1
24605,unknown,yes,no,cellular,nov,mon,694,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,30932,1,0,1
24606,no,yes,yes,cellular,nov,mon,78,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,16689,1,0,0
24607,no,yes,no,telephone,nov,mon,291,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,69540,0,1,0
24608,no,yes,no,telephone,nov,mon,55,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,92979,1,1,0
24609,no,yes,no,telephone,nov,mon,609,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,94903,1,0,1
24610,no,no,no,cellular,nov,mon,1121,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,25594,0,0,0
24611,no,yes,no,cellular,nov,mon,564,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,70507,0,0,0
24612,no,yes,no,telephone,nov,mon,673,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,41020,1,1,1
24613,no,no,no,cellular,nov,mon,1091,2,5,1,success,-0.1,93.2,-42.0,4.191,5195.8,1,97216,1,0,0
24614,no,no,no,telephone,nov,mon,62,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,17926,1,1,0
24615,no,no,no,cellular,nov,mon,98,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,43480,0,0,0
24616,no,no,no,cellular,nov,mon,242,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,90654,1,1,0
24617,no,yes,yes,cellular,nov,mon,148,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,95608,1,0,1
24618,no,no,yes,telephone,nov,mon,204,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,27462,0,0,1
24619,no,yes,no,cellular,nov,mon,124,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,82749,1,1,0
24620,no,no,no,cellular,nov,mon,85,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,41991,1,0,0
24621,unknown,no,no,cellular,nov,mon,165,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,23545,0,0,1
24622,no,no,no,cellular,nov,mon,148,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,60995,1,1,0
24623,no,yes,no,cellular,nov,mon,193,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,14200,0,1,0
24624,no,yes,no,telephone,nov,mon,309,3,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,14599,1,1,0
24625,no,yes,no,cellular,nov,mon,242,3,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,53857,0,1,0
24626,no,yes,yes,cellular,nov,mon,170,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,32629,0,1,0
24627,no,yes,no,cellular,nov,mon,130,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,98469,1,1,1
24628,unknown,yes,no,cellular,nov,mon,151,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,22567,1,0,1
24629,no,no,no,cellular,nov,mon,221,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,28044,1,1,0
24630,no,no,no,cellular,nov,mon,117,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,48738,0,0,1
24631,no,yes,no,cellular,nov,mon,116,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,99426,1,1,0
24632,no,yes,yes,cellular,nov,mon,178,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,73072,1,0,1
24633,unknown,yes,no,cellular,nov,mon,228,4,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,96909,1,1,0
24634,no,yes,no,cellular,nov,mon,488,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,27645,1,0,0
24635,no,yes,no,telephone,nov,mon,49,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,66367,0,0,1
24636,no,yes,no,cellular,nov,mon,142,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,92771,0,0,0
24637,no,yes,no,cellular,nov,mon,63,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,71566,0,1,1
24638,no,yes,no,cellular,nov,mon,69,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,81310,1,0,1
24639,no,yes,yes,cellular,nov,mon,176,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,40658,0,0,1
24640,no,no,no,cellular,nov,mon,507,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,26624,1,0,0
24641,no,yes,no,telephone,nov,mon,1735,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,40114,0,0,1
24642,no,yes,yes,telephone,nov,mon,340,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,52192,0,0,1
24643,no,yes,yes,cellular,nov,mon,126,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,11135,1,0,1
24644,no,yes,yes,cellular,nov,mon,1132,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,92418,0,1,0
24645,no,yes,yes,cellular,nov,mon,501,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,60402,0,0,0
24646,no,yes,no,cellular,nov,mon,286,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,97557,1,0,0
24647,no,yes,no,telephone,nov,mon,110,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,17617,0,1,0
24648,no,no,no,cellular,nov,mon,99,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,49874,1,0,1
24649,no,no,no,cellular,nov,mon,198,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,57390,1,1,0
24650,unknown,yes,no,telephone,nov,mon,184,4,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,29450,1,1,1
24651,no,yes,yes,cellular,nov,mon,308,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,61321,0,1,1
24652,no,yes,no,cellular,nov,mon,156,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,51190,1,0,0
24653,no,no,no,cellular,nov,mon,212,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,17943,1,1,0
24654,no,yes,yes,cellular,nov,mon,35,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,23572,0,1,0
24655,unknown,no,no,cellular,nov,mon,725,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,47479,0,1,0
24656,no,no,no,telephone,nov,mon,127,4,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,18655,0,0,0
24657,no,yes,yes,cellular,nov,mon,70,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,31371,1,0,0
24658,no,yes,yes,cellular,nov,mon,330,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,42095,0,0,1
24659,no,yes,yes,cellular,nov,mon,272,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,95855,1,0,1
24660,no,no,no,cellular,nov,mon,397,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,21641,0,1,1
24661,no,no,no,cellular,nov,mon,222,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,84447,0,1,0
24662,no,yes,no,cellular,nov,mon,333,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,57305,0,0,0
24663,unknown,yes,no,cellular,nov,mon,77,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,18361,0,1,1
24664,no,yes,yes,cellular,nov,mon,212,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,73084,1,1,0
24665,no,no,no,cellular,nov,mon,288,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,48562,0,1,0
24666,no,yes,yes,telephone,nov,mon,215,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,79719,0,0,0
24667,unknown,yes,no,cellular,nov,mon,536,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,13079,1,1,0
24668,no,yes,no,cellular,nov,mon,57,4,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,93898,1,1,0
24669,unknown,yes,no,cellular,nov,mon,145,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,20854,1,1,1
24670,no,yes,no,cellular,nov,mon,113,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,51122,1,1,1
24671,no,no,no,telephone,nov,mon,107,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,60257,0,1,1
24672,no,no,no,cellular,nov,mon,86,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,81969,1,0,1
24673,no,yes,no,telephone,nov,mon,188,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,32123,0,1,0
24674,no,yes,no,cellular,nov,mon,85,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,60258,1,0,0
24675,unknown,yes,no,cellular,nov,mon,595,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,15945,1,1,0
24676,no,yes,no,cellular,nov,mon,140,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,96610,0,1,0
24677,no,yes,no,cellular,nov,mon,681,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,32657,0,1,1
24678,no,yes,yes,cellular,nov,mon,139,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,37574,1,1,0
24679,no,yes,yes,cellular,nov,mon,61,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,95176,0,0,1
24680,no,no,no,cellular,nov,mon,149,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,96815,0,1,1
24681,unknown,yes,no,cellular,nov,mon,44,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,93190,0,1,1
24682,unknown,yes,no,cellular,nov,mon,273,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,89840,0,0,1
24683,no,yes,yes,cellular,nov,mon,102,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,97784,1,0,0
24684,no,yes,no,telephone,nov,mon,99,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,84923,1,1,0
24685,no,yes,no,cellular,nov,mon,966,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,96802,1,1,1
24686,no,yes,yes,cellular,nov,mon,49,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,35845,0,0,1
24687,no,yes,no,telephone,nov,mon,132,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,99714,0,0,0
24688,no,no,no,cellular,nov,mon,329,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,80543,1,0,1
24689,no,no,no,telephone,nov,mon,22,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,22068,1,0,0
24690,no,no,no,cellular,nov,mon,200,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,79334,0,0,1
24691,no,no,no,cellular,nov,mon,179,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,55944,0,0,1
24692,no,no,no,cellular,nov,mon,93,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,53084,0,1,0
24693,no,yes,no,cellular,nov,mon,68,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,97805,0,1,0
24694,no,yes,no,cellular,nov,mon,1210,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,1,90376,1,0,0
24695,no,no,no,cellular,nov,mon,353,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,76274,0,1,0
24696,no,yes,no,cellular,nov,mon,107,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,83625,0,0,0
